@timestamp:date,cluster:keyword,pod:keyword,client.ip:ip,network.bytes_in:long,network.total_bytes_in:counter_long,network.cost:double,network.total_cost:counter_double,network.eth0.up:boolean,network.eth0.tx:aggregate_metric_double,network.eth0.rx:aggregate_metric_double,network.eth0.last_up:date_nanos,network.eth0.firmware_version:version,network.eth0.currently_connected_clients:integer,events_received:long,event_log:text,event_city:geo_point,event_city_boundary:geo_shape,event_shape:cartesian_shape,event_location:cartesian_point
2024-05-09T23:40:00.000Z,staging,two,10.10.20.34,585,902,4.0,9.375,true,{"min":604.0\,"max":664.0\,"sum":3100.0\,"value_count":5},{"min":359.0\,"max":968.0\,"sum":1327.0\,"value_count":2},2024-05-02T13:22:35.021783722Z,1.7.2,788,2,eget pretium diam,POINT(-0.2 5.55),"POLYGON((-0.2841 5.572\,-0.272 5.5406\,-0.282 5.5172\,-0.1227 5.5661\,-0.0549 5.6077\,-0.1142 5.6466\,-0.1407 5.636\,-0.1515 5.6599\,-0.1904 5.6674\,-0.2671 5.6069\,-0.2841 5.572))","POLYGON((2 2\, 3 2\, 3 3\, 2 3\, 2 2))",POINT(5426503.078078238 3677395.4640035294)
2024-05-09T23:40:00.000Z,staging,three,10.10.20.35,178,995,2.25,7.875,true,{"min":172.0\,"max":411.0\,"sum":755.0\,"value_count":3},{"min":402.0\,"max":1353.0\,"sum":1755.0\,"value_count":2},2024-05-02T02:15:40.627302753Z,6.2.3,16,[4,3,6,4],lacinia elementum vivamus,POINT(-124.0857 40.9488),"POLYGON((-124.482 40.4403\,-124.4281 40.3618\,-124.4213 40.2371\,-124.2312 40.0934\,-124.1538 40.0635\,-124.1349 40.0025\,-123.5445 40.002\,-123.5435 40.7376\,-123.5661 40.789\,-123.5537 40.7962\,-123.5636 40.842\,-123.5876 40.8586\,-123.5801 40.8676\,-123.6103 40.8785\,-123.5973 40.8844\,-123.6238 40.9293\,-123.5874 40.928\,-123.5594 40.9503\,-123.4815 40.9148\,-123.4058 41.0134\,-123.4235 41.0582\,-123.4638 41.0761\,-123.464 41.0951\,-123.4396 41.0924\,-123.4325 41.1628\,-123.4081 41.1801\,-123.4541 41.2363\,-123.4431 41.273\,-123.4615 41.2826\,-123.4596 41.3101\,-123.4786 41.3296\,-123.4743 41.3663\,-123.4993 41.3824\,-123.7704 41.3808\,-123.7708 41.4641\,-124.1366 41.4645\,-124.14 41.3818\,-124.2065 41.3847\,-124.2424 41.3433\,-124.22 41.303\,-124.1607 41.2893\,-124.1955 41.1846\,-124.2376 41.166\,-124.2525 41.1341\,-124.2271 41.0466\,-124.1827 41.0013\,-124.1976 40.9505\,-124.2326 40.8693\,-124.4034 40.6132\,-124.482 40.4403))","POLYGON((0 2\, 1 2\, 1 3\, 0 3\, 0 2))",POINT(4783520.559160681 1661010.0197476079)
2024-05-09T23:40:00.000Z,prod,one,10.10.20.30,723,309,11.25,6.125,false,{"min":94.0\,"max":94.0\,"sum":94.0\,"value_count":1},{"min":291.0\,"max":317.0\,"sum":1818.0\,"value_count":6},2024-04-30T05:39:40.656342946Z,7.8.4,837,2,netus magna sed diam iaculis etiam arcu,POINT(35.3213 37.0),"POLYGON((34.7393 36.574\,35.4026 36.263\,35.965 36.671\,36.0962 37.155\,35.8806 37.1757\,35.9203 37.4744\,36.2673 37.7557\,36.3747 38.3784\,35.7699 38.1024\,35.5128 37.7183\,34.8796 37.682\,34.7788 37.3309\,34.9746 37.2677\,35.1471 36.7991\,34.7393 36.574))","MULTIPOLYGON(((0 0\, 1 0\, 1 1\, 0 1\, 0 0)\, (0.4 0.4\, 0.6 0.4\, 0.6 0.6\, 0.4 0.6\, 0.4 0.4))\, ((2 0\, 3 0\, 3 1\, 2 1\, 2 0)\, (2.4 0.4\, 2.6 0.4\, 2.6 0.6\, 2.4 0.6\, 2.4 0.4))\, ((2 2\, 3 2\, 3 3\, 2 3\, 2 2)\, (2.4 2.4\, 2.6 2.4\, 2.6 2.6\, 2.4 2.6\, 2.4 2.4))\, ((0 2\, 1 2\, 1 3\, 0 3\, 0 2)\, (0.4 2.4\, 0.6 2.4\, 0.6 2.6\, 0.4 2.6\, 0.4 2.4)))",POINT(8439051.727244465 2599127.5424638605)
2024-05-09T23:40:00.000Z,prod,two,10.10.20.35,807,1102,2.375,4.125,true,{"min":663.0\,"max":1419.0\,"sum":11259.0\,"value_count":9},{"min":342.0\,"max":342.0\,"sum":342.0\,"value_count":1},2024-03-21T19:14:43.937075439Z,6.2.5,937,5,lacus. Pretium varius placerat cras platea potenti pellentesque imperdiet tortor felis,POINT(27.14 38.42),"POLYGON((26.1708 38.2618\,27.3897 37.8152\,27.524 38.0078\,28.0074 37.9658\,28.4931 38.2282\,28.083 38.4069\,27.8179 38.3067\,27.243 38.5757\,27.1127 38.8002\,27.5638 39.026\,27.3765 39.3855\,26.6876 39.1198\,26.7787 38.8317\,26.2843 38.7099\,26.3435 38.4925\,26.1708 38.2618))","POLYGON((0 0\, 1 0\, 1 1\, 0 1\, 0 0)\, (0.4 0.4\, 0.6 0.4\, 0.6 0.6\, 0.4 0.6\, 0.4 0.4))",POINT(8216554.78842419 2269006.0308637465)
2024-05-09T23:40:00.000Z,prod,three,10.10.20.34,587,245,5.125,13.175,true,{"min":113.0\,"max":341.0\,"sum":1112.0\,"value_count":4},{"min":98.0\,"max":220.0\,"sum":416.0\,"value_count":3},2024-05-08T10:03:43.290628939Z,7.8.4,394,,semper laoreet,POINT(38.74 9.03),"POLYGON((38.6399 8.974\,38.6798 8.9583\,38.6828 8.9401\,38.7435 8.9009\,38.747 8.8638\,38.7754 8.8599\,38.7828 8.8353\,38.8004 8.8331\,38.8259 8.8417\,38.8264 8.8807\,38.8714 8.874\,38.8809 8.9187\,38.857 8.9387\,38.8991 8.9357\,38.9081 8.999\,38.8768 9.0839\,38.7949 9.0722\,38.7667 9.0985\,38.6858 9.0733\,38.6694 9.0113\,38.652 9.0087\,38.6579 8.9774\,38.6399 8.974))","POLYGON((2 0\, 3 0\, 3 1\, 2 1\, 2 0)\, (2.4 0.4\, 2.6 0.4\, 2.6 0.6\, 2.4 0.6\, 2.4 0.4))",POINT(8393026.88321721 2257317.0388104157)
2024-05-09T23:40:00.000Z,qa,one,10.10.20.35,855,395,9.625,8.125,false,{"min":176.0\,"max":1042.0\,"sum":5579.0\,"value_count":7},{"min":684.0\,"max":1049.0\,"sum":8850.0\,"value_count":10},2024-05-06T19:01:53.843370676Z,6.2.5,883,[5,4,9],duis,POINT(45.0333 12.8),"POLYGON((45.0013 12.8433\,45.0237 12.8111\,45.0168 12.81\,45.0158 12.8005\,45.0239 12.8101\,45.0403 12.7901\,45.0981 12.9407\,45.0448 12.9399\,45.0319 12.8433\,45.0013 12.8433))","POLYGON((2 2\, 3 2\, 3 3\, 2 3\, 2 2)\, (2.4 2.4\, 2.6 2.4\, 2.6 2.6\, 2.4 2.6\, 2.4 2.4))",POINT(8161539.810548711 7353650.845101996)
2024-05-09T23:40:00.000Z,qa,two,10.10.20.33,626,1152,9.25,12.5,true,{"min":441.0\,"max":1248.0\,"sum":11960.0\,"value_count":10},{"min":80.0\,"max":131.0\,"sum":530.0\,"value_count":5},2024-03-19T02:09:13.266861811Z,15.6.9,990,4,libero ultrices a facilisi fermentum tempor blandit,POINT(35.9328 31.9497),"POLYGON((35.8695 31.9418\,35.8748 31.9331\,35.9073 31.9155\,35.9389 31.9031\,35.95 31.9425\,35.9258 31.9673\,35.916 31.9928\,35.9006 31.987\,35.8891 31.9768\,35.8855 31.966\,35.8741 31.973\,35.8698 31.9741\,35.8695 31.9418))","POLYGON((0 2\, 1 2\, 1 3\, 0 3\, 0 2)\, (0.4 2.4\, 0.6 2.4\, 0.6 2.6\, 0.4 2.6\, 0.4 2.4))",POINT(9202465.316351846 7363726.532780712)
2024-05-09T23:40:00.000Z,qa,three,10.10.20.34,658,1209,2.5,6.75,true,{"min":321.0\,"max":685.0\,"sum":1932.0\,"value_count":3},{"min":690.0\,"max":1237.0\,"sum":7447.0\,"value_count":10},2024-04-08T06:06:26.066279299Z,15.6.9,367,10,vitae malesuada hendrerit proin. Lobortis arcu sociosqu porta pretium faucibus,POINT(-4.0333 5.3167),"POLYGON((-4.2941 5.307\,-4.2519 5.2994\,-4.2167 5.2209\,-3.978 5.2553\,-3.8548 5.2269\,-3.844 5.2541\,-3.8196 5.2507\,-3.8086 5.2893\,-3.7879 5.2728\,-3.7307 5.2737\,-3.7177 5.2945\,-3.7847 5.3634\,-3.8274 5.3747\,-3.8135 5.4275\,-3.8261 5.4324\,-3.8304 5.4854\,-3.8462 5.5089\,-3.8684 5.504\,-3.8966 5.5546\,-3.9219 5.5653\,-3.9356 5.6363\,-3.9853 5.6053\,-4.2579 5.6058\,-4.2439 5.49\,-4.2597 5.4862\,-4.2725 5.4497\,-4.2941 5.307))","MULTIPOLYGON(((0 0\, 1 0\, 1 1\, 0 1\, 0 0))\, ((2 0\, 3 0\, 3 1\, 2 1\, 2 0))\, ((2 2\, 3 2\, 3 3\, 2 3\, 2 2))\, ((0 2\, 1 2\, 1 3\, 0 3\, 0 2)))",POINT(8455502.60394535 3613330.7325705294)
2024-05-09T23:50:00.000Z,staging,one,10.10.20.33,970,1094,8.375,13.875,false,{"min":157.0\,"max":193.0\,"sum":1232.0\,"value_count":7},{"min":362.0\,"max":741.0\,"sum":3360.0\,"value_count":8},2024-04-04T01:13:26.805245198Z,9.10.4,742,,Aenean himenaeos urna,POINT(7.4833 9.0667),"POLYGON((7.0972 8.9458\,7.3315 8.8215\,7.4793 8.8065\,7.4852 8.7724\,7.5231 8.7478\,7.482 8.6784\,7.4297 8.6384\,7.4776 8.6313\,7.5917 8.8349\,7.5887 9.1291\,7.6033 9.1614\,7.2498 9.1557\,7.1911 9.0483\,7.0972 8.9458))","POLYGON((0 0\, 1 0\, 1 1\, 0 1\, 0 0))",POINT(8452829.548091331 1993750.242252398)
2024-05-09T23:50:00.000Z,staging,two,10.10.20.32,277,930,8.125,10.875,true,{"min":315.0\,"max":815.0\,"sum":4320.0\,"value_count":8},{"min":420.0\,"max":583.0\,"sum":4592.0\,"value_count":8},2024-04-09T01:32:26.195310764Z,1.7.2,635,8,posuere nam facilisis parturient,POINT(-99.8825 16.8636),"POLYGON((-100.0022 16.914\,-99.6089 16.6834\,-99.4736 16.972\,-99.7223 17.2337\,-100.0022 16.914))","POLYGON((2 0\, 3 0\, 3 1\, 2 1\, 2 0))",POINT(9498179.37479558 2670487.5434313933)
2024-05-09T23:50:00.000Z,staging,three,10.10.20.32,888,1027,12.125,8.75,false,{"min":690.0\,"max":824.0\,"sum":2936.0\,"value_count":4},{"min":673.0\,"max":995.0\,"sum":5033.0\,"value_count":7},2024-05-02T09:02:26.799002478Z,7.8.4,354,[2,8,1],vulputate suscipit fames imperdiet per scelerisque viverra. Odio sem mi molestie luctus dictumst sagittis inceptos,POINT(-0.2 5.55),"POLYGON((-0.2841 5.572\,-0.272 5.5406\,-0.282 5.5172\,-0.1227 5.5661\,-0.0549 5.6077\,-0.1142 5.6466\,-0.1407 5.636\,-0.1515 5.6599\,-0.1904 5.6674\,-0.2671 5.6069\,-0.2841 5.572))","POLYGON((2 2\, 3 2\, 3 3\, 2 3\, 2 2))",POINT(5426503.078078238 3677395.4640035294)
2024-05-09T23:50:00.000Z,prod,one,10.10.20.33,567,336,1.25,8.125,false,{"min":598.0\,"max":1060.0\,"sum":6986.0\,"value_count":7},{"min":228.0\,"max":228.0\,"sum":228.0\,"value_count":1},2024-04-09T11:53:40.737436413Z,7.8.4,347,[5,1],leo habitant integer at mi platea id,POINT(-124.0857 40.9488),"POLYGON((-124.482 40.4403\,-124.4281 40.3618\,-124.4213 40.2371\,-124.2312 40.0934\,-124.1538 40.0635\,-124.1349 40.0025\,-123.5445 40.002\,-123.5435 40.7376\,-123.5661 40.789\,-123.5537 40.7962\,-123.5636 40.842\,-123.5876 40.8586\,-123.5801 40.8676\,-123.6103 40.8785\,-123.5973 40.8844\,-123.6238 40.9293\,-123.5874 40.928\,-123.5594 40.9503\,-123.4815 40.9148\,-123.4058 41.0134\,-123.4235 41.0582\,-123.4638 41.0761\,-123.464 41.0951\,-123.4396 41.0924\,-123.4325 41.1628\,-123.4081 41.1801\,-123.4541 41.2363\,-123.4431 41.273\,-123.4615 41.2826\,-123.4596 41.3101\,-123.4786 41.3296\,-123.4743 41.3663\,-123.4993 41.3824\,-123.7704 41.3808\,-123.7708 41.4641\,-124.1366 41.4645\,-124.14 41.3818\,-124.2065 41.3847\,-124.2424 41.3433\,-124.22 41.303\,-124.1607 41.2893\,-124.1955 41.1846\,-124.2376 41.166\,-124.2525 41.1341\,-124.2271 41.0466\,-124.1827 41.0013\,-124.1976 40.9505\,-124.2326 40.8693\,-124.4034 40.6132\,-124.482 40.4403))","POLYGON((0 2\, 1 2\, 1 3\, 0 3\, 0 2))",POINT(4783520.559160681 1661010.0197476079)
2024-05-09T23:50:00.000Z,prod,two,10.10.20.34,61,1286,11.375,5.0,true,{"min":377.0\,"max":602.0\,"sum":2190.0\,"value_count":5},{"min":437.0\,"max":559.0\,"sum":2744.0\,"value_count":6},2024-03-27T01:47:53.333418071Z,1.7.2,728,[2],erat. Placerat mi litora fringilla tellus pretium aliquet ut ridiculus magnis magna,POINT(35.3213 37.0),"POLYGON((34.7393 36.574\,35.4026 36.263\,35.965 36.671\,36.0962 37.155\,35.8806 37.1757\,35.9203 37.4744\,36.2673 37.7557\,36.3747 38.3784\,35.7699 38.1024\,35.5128 37.7183\,34.8796 37.682\,34.7788 37.3309\,34.9746 37.2677\,35.1471 36.7991\,34.7393 36.574))","MULTIPOLYGON(((0 0\, 1 0\, 1 1\, 0 1\, 0 0)\, (0.4 0.4\, 0.6 0.4\, 0.6 0.6\, 0.4 0.6\, 0.4 0.4))\, ((2 0\, 3 0\, 3 1\, 2 1\, 2 0)\, (2.4 0.4\, 2.6 0.4\, 2.6 0.6\, 2.4 0.6\, 2.4 0.4))\, ((2 2\, 3 2\, 3 3\, 2 3\, 2 2)\, (2.4 2.4\, 2.6 2.4\, 2.6 2.6\, 2.4 2.6\, 2.4 2.4))\, ((0 2\, 1 2\, 1 3\, 0 3\, 0 2)\, (0.4 2.4\, 0.6 2.4\, 0.6 2.6\, 0.4 2.6\, 0.4 2.4)))",POINT(8439051.727244465 2599127.5424638605)
2024-05-09T23:50:00.000Z,prod,three,10.10.20.35,685,250,1.125,16.375,true,{"min":162.0\,"max":715.0\,"sum":1912.0\,"value_count":8},{"min":163.0\,"max":989.0\,"sum":7448.0\,"value_count":8},2024-04-28T06:40:53.255612616Z,1.1.7,180,3,augue nullam rutrum nisl semper. Arcu posuere eu dictum dictumst class semper tristique velit lobortis,POINT(27.14 38.42),"POLYGON((26.1708 38.2618\,27.3897 37.8152\,27.524 38.0078\,28.0074 37.9658\,28.4931 38.2282\,28.083 38.4069\,27.8179 38.3067\,27.243 38.5757\,27.1127 38.8002\,27.5638 39.026\,27.3765 39.3855\,26.6876 39.1198\,26.7787 38.8317\,26.2843 38.7099\,26.3435 38.4925\,26.1708 38.2618))","POLYGON((0 0\, 1 0\, 1 1\, 0 1\, 0 0)\, (0.4 0.4\, 0.6 0.4\, 0.6 0.6\, 0.4 0.6\, 0.4 0.4))",POINT(8216554.78842419 2269006.0308637465)
2024-05-09T23:50:00.000Z,qa,one,10.10.20.30,56,421,9.875,8.5,false,{"min":468.0\,"max":694.0\,"sum":3075.0\,"value_count":5},{"min":512.0\,"max":1509.0\,"sum":2021.0\,"value_count":2},2024-04-13T19:39:21.309897250Z,1.1.8,591,1,penatibus fusce nisl interdum erat. Donec per congue quam augue netus nec platea ut faucibus pretium sollicitudin,POINT(38.74 9.03),"POLYGON((38.6399 8.974\,38.6798 8.9583\,38.6828 8.9401\,38.7435 8.9009\,38.747 8.8638\,38.7754 8.8599\,38.7828 8.8353\,38.8004 8.8331\,38.8259 8.8417\,38.8264 8.8807\,38.8714 8.874\,38.8809 8.9187\,38.857 8.9387\,38.8991 8.9357\,38.9081 8.999\,38.8768 9.0839\,38.7949 9.0722\,38.7667 9.0985\,38.6858 9.0733\,38.6694 9.0113\,38.652 9.0087\,38.6579 8.9774\,38.6399 8.974))","POLYGON((2 0\, 3 0\, 3 1\, 2 1\, 2 0)\, (2.4 0.4\, 2.6 0.4\, 2.6 0.6\, 2.4 0.6\, 2.4 0.4))",POINT(8393026.88321721 2257317.0388104157)
2024-05-09T23:50:00.000Z,qa,two,10.10.20.32,166,1210,7.625,13.0,false,{"min":75.0\,"max":594.0\,"sum":5760.0\,"value_count":10},{"min":178.0\,"max":815.0\,"sum":3875.0\,"value_count":5},2024-04-20T17:10:23.239086129Z,1.1.8,79,,nisl,POINT(45.0333 12.8),"POLYGON((45.0013 12.8433\,45.0237 12.8111\,45.0168 12.81\,45.0158 12.8005\,45.0239 12.8101\,45.0403 12.7901\,45.0981 12.9407\,45.0448 12.9399\,45.0319 12.8433\,45.0013 12.8433))","POLYGON((2 2\, 3 2\, 3 3\, 2 3\, 2 2)\, (2.4 2.4\, 2.6 2.4\, 2.6 2.6\, 2.4 2.6\, 2.4 2.4))",POINT(8161539.810548711 7353650.845101996)
